group_id,split,scene,frame,role,policy,raw_candidate_count,total_candidates,bound_count,binding_ratio,object_count,contact_pair_count,num_steps,grasp_sequence,first_selected_object,first_grasp_success,grasp_success,first_grasp_risk,failure_mode,failure_reason,clearance_rate,remaining_object_count,gripper_feasible,gripper_feasible_grasp_count,gripper_collision_risk,selected_pose_generator,selected_pose_candidate_index,selected_object_candidate_indices,policy_ranking_candidate_specs,selected_pose_score,selected_pose_pa_grasp_score,selected_pose_original_score,selected_pose_grasp_tolerance,prediction_path
B,final_test,scene_0015,0000,strong_occlusion_final_test,highest-first,145,145,74,0.510345,10,3,1,"[""016_pear.ply""]",016_pear.ply,False,False,1.0,risk-threshold,gripper-infeasible,0.0,10,False,0,1.0,,,[],[],,,,,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,lowest-blocked,145,145,74,0.510345,10,3,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.048511,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,6,"[6, 57, 82, 46, 75, 25]",[],0.115902,0.115902,0.709618,0.008167,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0000,strong_occlusion_final_test,random,145,145,74,0.510345,10,3,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.051116,risk-threshold,,0.1,9,True,11,0.0,graspnet-pointcloud,58,"[58, 67, 39, 92, 127, 74, 77, 32, 137, 76, 37]",[],0.114717,0.114717,0.703293,0.008156,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,adaptive-score-v2-riskaware,158,158,111,0.702532,10,6,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.087364,risk-threshold,,0.1,9,True,34,0.028571,graspnet-pointcloud,133,"[133, 90, 112, 143, 30, 106, 140, 91, 57, 97, 16, 29, 75, 157, 26, 104, 102, 113, 48, 28, 144, 58, 33, 81, 152, 3, 132, 149, 153, 9, 67, 66, 145, 96]",[],0.108952,0.108952,0.667403,0.008162,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,adaptive-score-v2-graspnet,158,158,111,0.702532,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.347623,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,108,"[108, 64, 43, 73, 45, 65, 88, 10, 61, 154]","[{""object_name"": ""035_power_drill.ply"", ""candidate_index"": 108, ""candidate_indices"": [108, 64, 43, 73, 45, 65, 88, 10, 61, 154]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 47, ""candidate_indices"": [47, 56, 86, 95, 116, 18, 110, 76, 109, 38, 155]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 52, ""candidate_indices"": [52, 147, 156, 2, 20, 71, 121, 123]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 46, ""candidate_indices"": [46, 128, 150, 130, 74, 21]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 133, ""candidate_indices"": [133, 90, 112, 143, 30, 106, 140, 91, 97, 57, 16, 75, 29, 157, 26, 104, 102, 113, 48, 144, 28, 58, 33, 81, 152, 3, 132, 149, 153, 9, 67, 66, 145, 96]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 117, ""candidate_indices"": [117, 122, 13, 55, 17, 25, 6, 134, 94, 100, 40, 37, 32, 63, 11, 34, 36, 69, 79, 4, 129, 136, 22, 115, 35]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 141, ""candidate_indices"": [141, 19, 87, 139, 107, 5, 78]}, {""object_name"": ""015_peach.ply"", ""candidate_index"": 42, ""candidate_indices"": [42, 135, 8, 126, 62]}]",0.113437,0.113437,0.695976,0.008149,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,od-only,158,158,111,0.702532,10,6,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.019341,risk-threshold,,0.1,9,True,11,0.0,graspnet-pointcloud,47,"[47, 56, 86, 95, 116, 18, 110, 76, 109, 38, 155]",[],0.111601,0.111601,0.68482,0.008148,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,highest-first,158,158,111,0.702532,10,6,1,"[""032_knife.ply""]",032_knife.ply,False,False,1.0,risk-threshold,gripper-infeasible,0.0,10,False,0,1.0,,,[],[],,,,,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,lowest-blocked,158,158,111,0.702532,10,6,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.019341,risk-threshold,,0.1,9,True,11,0.0,graspnet-pointcloud,47,"[47, 56, 86, 95, 116, 18, 110, 76, 109, 38, 155]",[],0.111601,0.111601,0.68482,0.008148,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,random,158,158,111,0.702532,10,6,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.081186,risk-threshold,,0.1,9,True,8,0.0,graspnet-pointcloud,52,"[52, 147, 156, 2, 20, 71, 121, 123]",[],0.116963,0.116963,0.718897,0.008135,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,adaptive-score-v2-riskaware,140,140,78,0.557143,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.056,risk-threshold,,0.1,9,True,21,0.16,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 101, 35, 52, 56, 137, 110, 79, 107, 77, 122, 7, 62, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,adaptive-score-v2-graspnet,140,140,78,0.557143,10,5,1,"[""015_peach.ply""]",015_peach.ply,True,True,0.187489,risk-threshold,,0.1,9,True,1,0.0,graspnet-pointcloud,100,[100],"[{""object_name"": ""015_peach.ply"", ""candidate_index"": 100, ""candidate_indices"": [100]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 54, ""candidate_indices"": [54, 27, 49]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 69, ""candidate_indices"": [69, 124, 51, 106, 128, 91]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 44, ""candidate_indices"": [44, 58, 139, 85, 41, 83, 113, 47]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 15, ""candidate_indices"": [15]}, {""object_name"": ""016_pear.ply"", ""candidate_index"": 90, ""candidate_indices"": [90]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 22, ""candidate_indices"": [22, 136, 105]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 43, ""candidate_indices"": [43, 127, 13, 93, 12, 73, 99, 123, 3, 118, 67, 17, 92, 42, 70, 53, 48, 82, 39, 125, 96, 80, 50, 26]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 40, ""candidate_indices"": [40, 60, 129, 28, 133, 120, 84, 101, 35, 52, 56, 137, 110, 79, 107, 77, 122, 7, 62, 55, 23]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 76, ""candidate_indices"": [76, 131, 32, 126]}]",0.10914,0.10914,0.669099,0.008156,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,od-only,140,140,78,0.557143,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.056,risk-threshold,,0.1,9,True,21,0.16,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 101, 35, 52, 56, 137, 110, 79, 107, 77, 122, 7, 62, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,highest-first,140,140,78,0.557143,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.056,risk-threshold,,0.1,9,True,21,0.16,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 101, 35, 52, 56, 137, 110, 79, 107, 77, 122, 7, 62, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,lowest-blocked,140,140,78,0.557143,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.056,risk-threshold,,0.1,9,True,21,0.16,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 101, 35, 52, 56, 137, 110, 79, 107, 77, 122, 7, 62, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,random,140,140,78,0.557143,10,5,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.245121,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,69,"[69, 124, 51, 106, 128, 91]",[],0.116787,0.116787,0.718879,0.008123,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,validation,scene_0017,0000,same_object_validation_control,adaptive-score-v2-riskaware,151,151,83,0.549669,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,82,"[82, 55, 130, 63, 13, 126]",[],0.109631,0.109631,0.672488,0.008151,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,adaptive-score-v2-graspnet,151,151,83,0.549669,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,82,"[82, 55, 130, 63, 13, 126]","[{""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 82, ""candidate_indices"": [82, 55, 130, 63, 13, 126]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 137, ""candidate_indices"": [137, 56, 27, 140, 85, 8, 138, 72, 128, 107, 1, 104, 101, 95, 58, 127, 11, 149, 97, 57, 44]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 142, ""candidate_indices"": [142, 7, 15, 37, 116, 31, 135, 53]}, {""object_name"": ""016_pear.ply"", ""candidate_index"": 6, ""candidate_indices"": [6, 45, 71]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 33, ""candidate_indices"": [33, 23, 5, 120, 10, 2, 9, 109, 35, 100, 124, 77]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 111, ""candidate_indices"": [111, 61]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 99, ""candidate_indices"": [99, 102, 38, 105, 20, 112, 69, 62, 46, 132, 51, 26, 29, 141, 113, 49]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 59, ""candidate_indices"": [59]}]",0.109631,0.109631,0.672488,0.008151,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,od-only,151,151,83,0.549669,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,82,"[82, 55, 130, 63, 13, 126]",[],0.109631,0.109631,0.672488,0.008151,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,highest-first,151,151,83,0.549669,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,82,"[82, 55, 130, 63, 13, 126]",[],0.109631,0.109631,0.672488,0.008151,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,lowest-blocked,151,151,83,0.549669,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,6,0.0,graspnet-pointcloud,82,"[82, 55, 130, 63, 13, 126]",[],0.109631,0.109631,0.672488,0.008151,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,random,151,151,83,0.549669,10,4,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.331328,risk-threshold,,0.1,9,True,1,0.666667,graspnet-pointcloud,59,[59],[],0.08819,0.08819,0.730005,0.00604,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,adaptive-score-v2-riskaware,159,159,69,0.433962,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,4,0.0,graspnet-pointcloud,149,"[149, 77, 47, 5]",[],0.10963,0.10963,0.671937,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,adaptive-score-v2-graspnet,159,159,69,0.433962,10,5,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.117437,risk-threshold,,0.1,9,True,15,0.0,graspnet-pointcloud,39,"[39, 73, 100, 7, 51, 147, 87, 76, 31, 14, 34, 115, 89, 97, 24]","[{""object_name"": ""065-b_cups.ply"", ""candidate_index"": 39, ""candidate_indices"": [39, 73, 100, 7, 51, 147, 87, 76, 31, 14, 34, 115, 89, 97, 24]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 10, ""candidate_indices"": [10, 48, 13, 35, 127, 70, 27, 119, 131, 16, 110]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 149, ""candidate_indices"": [149, 77, 47, 5]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 99, ""candidate_indices"": [99]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 43, ""candidate_indices"": [43, 103]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 152, ""candidate_indices"": [152, 93, 88, 98, 38, 4, 61, 125, 0, 121, 80, 111, 140, 18, 69, 84, 40, 156, 128, 75, 157, 151, 28]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 112, ""candidate_indices"": [112, 15, 153]}, {""object_name"": ""016_pear.ply"", ""candidate_index"": 41, ""candidate_indices"": [41, 42]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 120, ""candidate_indices"": [120, 123, 150]}]",0.119157,0.119157,0.722463,0.008247,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,od-only,159,159,69,0.433962,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,4,0.0,graspnet-pointcloud,149,"[149, 77, 47, 5]",[],0.10963,0.10963,0.671937,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,highest-first,159,159,69,0.433962,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,4,0.0,graspnet-pointcloud,149,"[149, 77, 47, 5]",[],0.10963,0.10963,0.671937,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,lowest-blocked,159,159,69,0.433962,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,4,0.0,graspnet-pointcloud,149,"[149, 77, 47, 5]",[],0.10963,0.10963,0.671937,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,random,159,159,69,0.433962,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.242987,risk-threshold,,0.1,9,True,3,0.5,graspnet-pointcloud,120,"[120, 123, 150]",[],0.117337,0.117337,0.718583,0.008164,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,adaptive-score-v2-riskaware,165,165,109,0.660606,11,1,1,"[""032_knife.ply""]",032_knife.ply,True,True,0.236175,risk-threshold,,0.090909,10,True,3,0.25,graspnet-pointcloud,21,"[21, 133, 3]",[],0.115265,0.115265,0.706037,0.008163,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,adaptive-score-v2-graspnet,165,165,109,0.660606,11,1,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.129369,risk-threshold,,0.090909,10,True,21,0.0,graspnet-pointcloud,88,"[88, 107, 138, 148, 40, 144, 137, 77, 161, 52, 72, 79, 66, 20, 115, 48, 120, 126, 111, 124, 16]","[{""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 88, ""candidate_indices"": [88, 107, 138, 148, 40, 144, 137, 77, 161, 52, 72, 79, 66, 20, 115, 48, 120, 126, 111, 124, 16]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 145, ""candidate_indices"": [145, 129, 29, 135, 87, 53, 82, 117, 25, 119, 4, 162, 51, 140, 157, 33, 84, 90, 10, 100, 69, 93, 147, 154, 146, 160, 58, 150, 85, 132, 61, 141, 113, 103, 118, 42, 59, 45, 105, 109, 38, 54, 131, 28, 13, 50, 9, 92, 44, 63, 121, 114, 94, 96, 99, 36, 159, 134, 23]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 155, ""candidate_indices"": [155, 46, 6, 83, 11, 108, 62, 143, 49, 64, 12]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 7, ""candidate_indices"": [7]}, {""object_name"": ""072-j_toy_airplane.ply"", ""candidate_index"": 106, ""candidate_indices"": [106, 31]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 43, ""candidate_indices"": [43, 70, 47, 116, 55]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 21, ""candidate_indices"": [21, 133, 3]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 18, ""candidate_indices"": [18]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 71, ""candidate_indices"": [71]}]",0.119453,0.119453,0.722223,0.00827,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,od-only,165,165,109,0.660606,11,1,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.303477,risk-threshold,,0.090909,10,True,1,0.666667,graspnet-pointcloud,71,[71],[],0.112897,0.112897,0.691714,0.008161,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,highest-first,165,165,109,0.660606,11,1,1,"[""032_knife.ply""]",032_knife.ply,True,True,0.236175,risk-threshold,,0.090909,10,True,3,0.25,graspnet-pointcloud,21,"[21, 133, 3]",[],0.115265,0.115265,0.706037,0.008163,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,lowest-blocked,165,165,109,0.660606,11,1,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.099096,risk-threshold,,0.090909,10,True,59,0.0,graspnet-pointcloud,145,"[145, 129, 29, 135, 87, 53, 82, 117, 25, 119, 4, 162, 51, 140, 157, 33, 84, 90, 10, 100, 69, 93, 147, 154, 146, 160, 58, 150, 85, 132, 61, 141, 113, 103, 42, 118, 59, 45, 105, 109, 38, 54, 131, 28, 13, 50, 9, 92, 44, 63, 121, 114, 94, 96, 99, 36, 159, 134, 23]",[],0.108893,0.108893,0.664678,0.008191,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,random,165,165,109,0.660606,11,1,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.303477,risk-threshold,,0.090909,10,True,1,0.666667,graspnet-pointcloud,71,[71],[],0.112897,0.112897,0.691714,0.008161,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,adaptive-score-v2-riskaware,111,111,58,0.522523,10,3,1,"[""weiquan.ply""]",weiquan.ply,True,True,0.306253,risk-threshold,,0.1,9,True,1,0.0,graspnet-pointcloud,36,[36],[],0.089172,0.089172,0.739875,0.006026,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,adaptive-score-v2-graspnet,111,111,58,0.522523,10,3,1,"[""gorilla.ply""]",gorilla.ply,True,True,0.132027,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,109,"[109, 61, 73]","[{""object_name"": ""gorilla.ply"", ""candidate_index"": 109, ""candidate_indices"": [109, 61, 73]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 98, ""candidate_indices"": [98, 10]}, {""object_name"": ""weiquan.ply"", ""candidate_index"": 36, ""candidate_indices"": [36]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 60, ""candidate_indices"": [60, 99, 17, 63, 31, 94, 96, 65, 79, 29, 5]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 6, ""candidate_indices"": [6, 70, 55, 49, 21, 44, 92, 108, 37, 69, 72, 83, 27, 46, 11, 97, 9, 18, 40, 16, 101, 28, 39, 76, 81, 82, 53, 14, 71, 25]}, {""object_name"": ""dabao_wash_soup.ply"", ""candidate_index"": 38, ""candidate_indices"": [38, 26, 64, 68, 12]}]",0.116944,0.116944,0.718521,0.008138,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,od-only,111,111,58,0.522523,10,3,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.058618,risk-threshold,,0.1,9,True,30,0.032258,graspnet-pointcloud,6,"[6, 70, 55, 49, 21, 44, 92, 108, 37, 69, 72, 83, 27, 46, 11, 97, 9, 18, 40, 16, 101, 28, 39, 76, 81, 82, 53, 14, 71, 25]",[],0.119942,0.119942,0.722117,0.008305,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,highest-first,111,111,58,0.522523,10,3,1,"[""012_strawberry.ply""]",012_strawberry.ply,False,False,1.0,risk-threshold,gripper-infeasible,0.0,10,False,0,1.0,,,[],[],,,,,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,lowest-blocked,111,111,58,0.522523,10,3,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.058618,risk-threshold,,0.1,9,True,30,0.032258,graspnet-pointcloud,6,"[6, 70, 55, 49, 21, 44, 92, 108, 37, 69, 72, 83, 27, 46, 11, 97, 9, 18, 40, 16, 101, 28, 39, 76, 81, 82, 53, 14, 71, 25]",[],0.119942,0.119942,0.722117,0.008305,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,random,111,111,58,0.522523,10,3,1,"[""kispa_cleanser.ply""]",kispa_cleanser.ply,True,True,0.366743,risk-threshold,,0.1,9,True,11,0.0,graspnet-pointcloud,60,"[60, 99, 17, 63, 31, 94, 96, 65, 79, 29, 5]",[],0.116337,0.116337,0.713155,0.008157,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,adaptive-score-v2-riskaware,112,112,63,0.5625,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,13,0.0,graspnet-pointcloud,103,"[103, 11, 91, 6, 80, 9, 37, 95, 48, 24, 64, 68, 72]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
