group_id,split,scene,frame,role,policy,raw_candidate_count,total_candidates,bound_count,binding_ratio,object_count,contact_pair_count,num_steps,grasp_sequence,first_selected_object,first_grasp_success,grasp_success,first_grasp_risk,failure_mode,failure_reason,clearance_rate,remaining_object_count,gripper_feasible,gripper_feasible_grasp_count,gripper_collision_risk,selected_pose_generator,selected_pose_candidate_index,selected_object_candidate_indices,policy_ranking_candidate_specs,selected_pose_score,selected_pose_pa_grasp_score,selected_pose_original_score,selected_pose_grasp_tolerance,prediction_path
B,final_test,scene_0015,0218,strong_occlusion_final_test,adaptive-score-v2-graspnet,158,158,85,0.537975,10,6,1,"[""015_peach.ply""]",015_peach.ply,True,True,0.092926,risk-threshold,,0.1,9,True,5,0.0,graspnet-pointcloud,42,"[42, 135, 8, 126, 62]","[{""object_name"": ""015_peach.ply"", ""candidate_index"": 42, ""candidate_indices"": [42, 135, 8, 126, 62]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 108, ""candidate_indices"": [108, 64, 43, 73, 45, 88, 10, 154]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 47, ""candidate_indices"": [47, 56, 86, 116, 18, 110, 76, 109, 38, 155]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 52, ""candidate_indices"": [52, 147, 156, 2, 20, 71, 121, 123]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 46, ""candidate_indices"": [46, 128, 150, 74]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 133, ""candidate_indices"": [133, 90, 143, 30, 106, 140, 97, 57, 16, 75, 29, 157, 26, 104, 102, 113, 48, 144, 28, 58, 81, 152, 132, 153]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 122, ""candidate_indices"": [122, 55, 17, 25, 6, 134, 94, 100, 40, 37, 32, 11, 34, 36, 69, 79, 4, 129, 35]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 66, ""candidate_indices"": [66, 107, 5, 78]}]",0.108932,0.108932,0.667455,0.00816,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,od-only,158,158,85,0.537975,10,6,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.019341,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,47,"[47, 56, 86, 116, 18, 110, 76, 109, 38, 155]",[],0.111601,0.111601,0.68482,0.008148,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,highest-first,158,158,85,0.537975,10,6,1,"[""032_knife.ply""]",032_knife.ply,False,False,1.0,risk-threshold,gripper-infeasible,0.0,10,False,0,1.0,,,[],[],,,,,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,lowest-blocked,158,158,85,0.537975,10,6,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.019341,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,47,"[47, 56, 86, 116, 18, 110, 76, 109, 38, 155]",[],0.111601,0.111601,0.68482,0.008148,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0218,strong_occlusion_final_test,random,158,158,85,0.537975,10,6,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.081186,risk-threshold,,0.1,9,True,8,0.0,graspnet-pointcloud,52,"[52, 147, 156, 2, 20, 71, 121, 123]",[],0.116963,0.116963,0.718897,0.008135,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,adaptive-score-v2-riskaware,140,140,65,0.464286,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.035,risk-threshold,,0.1,9,True,18,0.1,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 35, 52, 56, 137, 110, 79, 107, 77, 122, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,adaptive-score-v2-graspnet,140,140,65,0.464286,10,5,1,"[""015_peach.ply""]",015_peach.ply,True,True,0.187489,risk-threshold,,0.1,9,True,1,0.0,graspnet-pointcloud,100,[100],"[{""object_name"": ""015_peach.ply"", ""candidate_index"": 100, ""candidate_indices"": [100]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 54, ""candidate_indices"": [54, 27]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 44, ""candidate_indices"": [44, 58, 139, 85, 41, 113]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 15, ""candidate_indices"": [15]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 124, ""candidate_indices"": [124, 51, 106, 128, 91]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 22, ""candidate_indices"": [22, 136]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 43, ""candidate_indices"": [43, 127, 13, 93, 12, 73, 99, 123, 3, 118, 67, 17, 92, 42, 70, 53, 48, 82, 39, 125, 96, 80, 26]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 40, ""candidate_indices"": [40, 60, 129, 28, 133, 120, 84, 35, 52, 56, 137, 110, 79, 107, 77, 122, 55, 23]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 76, ""candidate_indices"": [76, 131, 126]}]",0.10914,0.10914,0.669099,0.008156,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,od-only,140,140,65,0.464286,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.035,risk-threshold,,0.1,9,True,18,0.1,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 35, 52, 56, 137, 110, 79, 107, 77, 122, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,highest-first,140,140,65,0.464286,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.035,risk-threshold,,0.1,9,True,18,0.1,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 35, 52, 56, 137, 110, 79, 107, 77, 122, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,lowest-blocked,140,140,65,0.464286,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.035,risk-threshold,,0.1,9,True,18,0.1,graspnet-pointcloud,40,"[40, 60, 129, 28, 133, 84, 120, 35, 52, 56, 137, 110, 79, 107, 77, 122, 55, 23]",[],0.109059,0.109059,0.669287,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,final_test,scene_0015,0255,strong_occlusion_final_test,random,140,140,65,0.464286,10,5,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.245121,risk-threshold,,0.1,9,True,5,0.0,graspnet-pointcloud,124,"[124, 51, 106, 128, 91]",[],0.116342,0.116342,0.719828,0.008081,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0015/realsense
B,validation,scene_0017,0000,same_object_validation_control,adaptive-score-v2-riskaware,151,151,59,0.390728,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,63,"[63, 13, 126]",[],0.089005,0.089005,0.740379,0.006011,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,adaptive-score-v2-graspnet,151,151,59,0.390728,10,4,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.332092,risk-threshold,,0.1,9,True,17,0.0,graspnet-pointcloud,137,"[137, 56, 27, 140, 85, 138, 72, 128, 1, 101, 95, 58, 127, 11, 149, 57, 44]","[{""object_name"": ""035_power_drill.ply"", ""candidate_index"": 137, ""candidate_indices"": [137, 56, 27, 140, 85, 138, 72, 128, 1, 101, 95, 58, 127, 11, 149, 57, 44]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 142, ""candidate_indices"": [142, 7, 37, 31, 135, 53]}, {""object_name"": ""016_pear.ply"", ""candidate_index"": 6, ""candidate_indices"": [6, 45, 71]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 97, ""candidate_indices"": [97, 111, 61]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 116, ""candidate_indices"": [116]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 63, ""candidate_indices"": [63, 13, 126]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 33, ""candidate_indices"": [33, 5, 120, 10, 109, 100, 124]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 99, ""candidate_indices"": [99, 102, 38, 105, 69, 62, 46, 132, 51, 26, 29, 141, 113, 49]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 59, ""candidate_indices"": [59]}]",0.110221,0.110221,0.676283,0.008149,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,od-only,151,151,59,0.390728,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,63,"[63, 13, 126]",[],0.089005,0.089005,0.740379,0.006011,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,highest-first,151,151,59,0.390728,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,63,"[63, 13, 126]",[],0.089005,0.089005,0.740379,0.006011,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,lowest-blocked,151,151,59,0.390728,10,4,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.066964,risk-threshold,,0.1,9,True,3,0.0,graspnet-pointcloud,63,"[63, 13, 126]",[],0.089005,0.089005,0.740379,0.006011,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0000,same_object_validation_control,random,151,151,59,0.390728,10,4,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.272994,risk-threshold,,0.1,9,True,1,0.5,graspnet-pointcloud,59,[59],[],0.08819,0.08819,0.730005,0.00604,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,adaptive-score-v2-riskaware,159,159,53,0.333333,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,2,0.0,graspnet-pointcloud,100,"[100, 47]",[],0.116973,0.116973,0.716942,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,adaptive-score-v2-graspnet,159,159,53,0.333333,10,5,1,"[""065-b_cups.ply""]",065-b_cups.ply,True,True,0.117437,risk-threshold,,0.1,9,True,11,0.0,graspnet-pointcloud,39,"[39, 73, 7, 147, 87, 31, 14, 115, 89, 97, 24]","[{""object_name"": ""065-b_cups.ply"", ""candidate_index"": 39, ""candidate_indices"": [39, 73, 7, 147, 87, 31, 14, 115, 89, 97, 24]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 10, ""candidate_indices"": [10, 13, 35, 127, 70, 27, 119, 131, 110]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 100, ""candidate_indices"": [100, 47]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 99, ""candidate_indices"": [99]}, {""object_name"": ""016_pear.ply"", ""candidate_index"": 41, ""candidate_indices"": [41, 42]}, {""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 123, ""candidate_indices"": [123, 150]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 152, ""candidate_indices"": [152, 93, 88, 98, 38, 4, 61, 125, 0, 121, 80, 111, 140, 18, 69, 40, 156, 128, 75, 157, 151, 28]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 112, ""candidate_indices"": [112, 15]}]",0.119157,0.119157,0.722463,0.008247,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,od-only,159,159,53,0.333333,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,2,0.0,graspnet-pointcloud,100,"[100, 47]",[],0.116973,0.116973,0.716942,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,highest-first,159,159,53,0.333333,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,2,0.0,graspnet-pointcloud,100,"[100, 47]",[],0.116973,0.116973,0.716942,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,lowest-blocked,159,159,53,0.333333,10,5,1,"[""072-i_toy_airplane.ply""]",072-i_toy_airplane.ply,True,True,0.064639,risk-threshold,,0.1,9,True,2,0.0,graspnet-pointcloud,100,"[100, 47]",[],0.116973,0.116973,0.716942,0.008158,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0145,same_object_validation_control,random,159,159,53,0.333333,10,5,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.067987,risk-threshold,,0.1,9,True,2,0.0,graspnet-pointcloud,123,"[123, 150]",[],0.08913,0.08913,0.736192,0.006053,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,adaptive-score-v2-riskaware,165,165,82,0.49697,11,1,1,"[""032_knife.ply""]",032_knife.ply,True,True,0.265342,risk-threshold,,0.090909,10,True,2,0.333333,graspnet-pointcloud,133,"[133, 3]",[],0.116305,0.116305,0.713211,0.008154,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,adaptive-score-v2-graspnet,165,165,82,0.49697,11,1,1,"[""head_shoulders_supreme.ply""]",head_shoulders_supreme.ply,True,True,0.129369,risk-threshold,,0.090909,10,True,15,0.0,graspnet-pointcloud,88,"[88, 107, 138, 148, 40, 144, 77, 161, 72, 66, 20, 115, 120, 111, 124]","[{""object_name"": ""head_shoulders_supreme.ply"", ""candidate_index"": 88, ""candidate_indices"": [88, 107, 138, 148, 40, 144, 77, 161, 72, 66, 20, 115, 120, 111, 124]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 129, ""candidate_indices"": [129, 135, 87, 53, 82, 117, 25, 119, 4, 162, 51, 157, 33, 84, 90, 10, 100, 93, 147, 154, 146, 58, 150, 85, 132, 61, 113, 103, 118, 42, 59, 45, 105, 109, 38, 131, 13, 50, 92, 44, 63, 121, 94, 99, 36, 23]}, {""object_name"": ""065-b_cups.ply"", ""candidate_index"": 155, ""candidate_indices"": [155, 6, 83, 11, 108, 62, 49, 64, 12]}, {""object_name"": ""025_mug.ply"", ""candidate_index"": 7, ""candidate_indices"": [7]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 43, ""candidate_indices"": [43, 70, 116]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 15, ""candidate_indices"": [15, 18]}, {""object_name"": ""072-j_toy_airplane.ply"", ""candidate_index"": 31, ""candidate_indices"": [31]}, {""object_name"": ""032_knife.ply"", ""candidate_index"": 133, ""candidate_indices"": [133, 3]}, {""object_name"": ""rhinocero.ply"", ""candidate_index"": 71, ""candidate_indices"": [71]}]",0.119453,0.119453,0.722223,0.00827,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,od-only,165,165,82,0.49697,11,1,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.245143,risk-threshold,,0.090909,10,True,1,0.5,graspnet-pointcloud,71,[71],[],0.112897,0.112897,0.691714,0.008161,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,highest-first,165,165,82,0.49697,11,1,1,"[""032_knife.ply""]",032_knife.ply,True,True,0.265342,risk-threshold,,0.090909,10,True,2,0.333333,graspnet-pointcloud,133,"[133, 3]",[],0.116305,0.116305,0.713211,0.008154,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,lowest-blocked,165,165,82,0.49697,11,1,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.099096,risk-threshold,,0.090909,10,True,46,0.0,graspnet-pointcloud,129,"[129, 135, 87, 53, 82, 117, 25, 119, 4, 162, 51, 157, 33, 84, 90, 10, 100, 93, 147, 154, 146, 58, 150, 85, 132, 61, 113, 103, 42, 118, 59, 45, 105, 109, 38, 131, 13, 50, 92, 44, 63, 121, 94, 99, 36, 23]",[],0.109691,0.109691,0.671618,0.008166,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
B,validation,scene_0017,0218,same_object_validation_control,random,165,165,82,0.49697,11,1,1,"[""rhinocero.ply""]",rhinocero.ply,True,True,0.245143,risk-threshold,,0.090909,10,True,1,0.5,graspnet-pointcloud,71,[71],[],0.112897,0.112897,0.691714,0.008161,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0017/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,adaptive-score-v2-riskaware,111,111,39,0.351351,10,3,1,"[""weiquan.ply""]",weiquan.ply,True,True,0.306253,risk-threshold,,0.1,9,True,1,0.0,graspnet-pointcloud,36,[36],[],0.089172,0.089172,0.739875,0.006026,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,adaptive-score-v2-graspnet,111,111,39,0.351351,10,3,1,"[""dabao_wash_soup.ply""]",dabao_wash_soup.ply,True,True,0.112628,risk-threshold,,0.1,9,True,5,0.0,graspnet-pointcloud,38,"[38, 26, 64, 68, 12]","[{""object_name"": ""dabao_wash_soup.ply"", ""candidate_index"": 38, ""candidate_indices"": [38, 26, 64, 68, 12]}, {""object_name"": ""072-i_toy_airplane.ply"", ""candidate_index"": 98, ""candidate_indices"": [98, 10]}, {""object_name"": ""weiquan.ply"", ""candidate_index"": 36, ""candidate_indices"": [36]}, {""object_name"": ""gorilla.ply"", ""candidate_index"": 73, ""candidate_indices"": [73]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 60, ""candidate_indices"": [60, 99, 63, 29, 5]}, {""object_name"": ""035_power_drill.ply"", ""candidate_index"": 6, ""candidate_indices"": [6, 55, 49, 21, 44, 92, 108, 37, 69, 72, 83, 27, 9, 18, 16, 101, 28, 39, 76, 82, 53, 14, 71, 25]}]",0.116328,0.116328,0.715173,0.008133,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,od-only,111,111,39,0.351351,10,3,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.061327,risk-threshold,,0.1,9,True,24,0.04,graspnet-pointcloud,6,"[6, 55, 49, 21, 44, 92, 108, 37, 69, 72, 83, 27, 9, 18, 16, 101, 28, 39, 76, 82, 53, 14, 71, 25]",[],0.119942,0.119942,0.722117,0.008305,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,highest-first,111,111,39,0.351351,10,3,1,"[""012_strawberry.ply""]",012_strawberry.ply,False,False,1.0,risk-threshold,gripper-infeasible,0.0,10,False,0,1.0,,,[],[],,,,,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,lowest-blocked,111,111,39,0.351351,10,3,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.061327,risk-threshold,,0.1,9,True,24,0.04,graspnet-pointcloud,6,"[6, 55, 49, 21, 44, 92, 108, 37, 69, 72, 83, 27, 9, 18, 16, 101, 28, 39, 76, 82, 53, 14, 71, 25]",[],0.119942,0.119942,0.722117,0.008305,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0000,additional_generalization_case,random,111,111,39,0.351351,10,3,1,"[""kispa_cleanser.ply""]",kispa_cleanser.ply,True,True,0.366743,risk-threshold,,0.1,9,True,5,0.0,graspnet-pointcloud,60,"[60, 99, 63, 29, 5]",[],0.116337,0.116337,0.713155,0.008157,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,adaptive-score-v2-riskaware,112,112,37,0.330357,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,103,"[103, 11, 6, 80, 9, 37, 95, 48, 24, 68]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,adaptive-score-v2-graspnet,112,112,37,0.330357,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,103,"[103, 11, 6, 80, 9, 37, 95, 48, 24, 68]","[{""object_name"": ""035_power_drill.ply"", ""candidate_index"": 103, ""candidate_indices"": [103, 11, 6, 80, 9, 37, 95, 48, 24, 68]}, {""object_name"": ""weiquan.ply"", ""candidate_index"": 53, ""candidate_indices"": [53, 39, 18, 12]}, {""object_name"": ""kispa_cleanser.ply"", ""candidate_index"": 22, ""candidate_indices"": [22, 87, 14, 102, 57, 67, 7, 33, 100]}, {""object_name"": ""dabao_wash_soup.ply"", ""candidate_index"": 76, ""candidate_indices"": [76, 58, 83, 65]}, {""object_name"": ""hippo.ply"", ""candidate_index"": 77, ""candidate_indices"": [77, 44, 30, 84, 16]}]",0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,od-only,112,112,37,0.330357,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,103,"[103, 11, 6, 80, 9, 37, 95, 48, 24, 68]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,highest-first,112,112,37,0.330357,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,103,"[103, 11, 6, 80, 9, 37, 95, 48, 24, 68]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,lowest-blocked,112,112,37,0.330357,10,6,1,"[""035_power_drill.ply""]",035_power_drill.ply,True,True,0.031367,risk-threshold,,0.1,9,True,10,0.0,graspnet-pointcloud,103,"[103, 11, 6, 80, 9, 37, 95, 48, 24, 68]",[],0.110289,0.110289,0.676837,0.008147,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0072,additional_generalization_case,random,112,112,37,0.330357,10,6,1,"[""kispa_cleanser.ply""]",kispa_cleanser.ply,True,True,0.256001,risk-threshold,,0.1,9,True,9,0.181818,graspnet-pointcloud,22,"[22, 14, 87, 102, 57, 67, 7, 33, 100]",[],0.116998,0.116998,0.718414,0.008143,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
C,supplementary_test,scene_0007,0255,additional_generalization_case,adaptive-score-v2-riskaware,204,204,79,0.387255,10,5,1,"[""dabao_wash_soup.ply""]",dabao_wash_soup.ply,True,True,0.108343,risk-threshold,,0.1,9,True,1,0.0,graspnet-pointcloud,99,[99],[],0.116686,0.116686,0.716935,0.008138,/home/bobo/99-students/2024_2027_wtt/SO_Grasp/data/graspnet_predictions/senior_improved_pointnetplus_split_v1/scene_0007/realsense
